ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
8784,2563,ธันวาคม,3539d9008,SR770290,ภ.1,หมู่ 3 คูเหนือ,นาคู,ผักไห่,พระนครศรีอยุธยา,AYA-SR770290,172.16.19.50," 7,009.06 "," 166,824.73 ",893,80
8785,2563,ธันวาคม,3539d9001,SR683702,ภ.1,หมู่ 4 คูล่าง,นาคู,ผักไห่,พระนครศรีอยุธยา,AYA-SR683702,172.16.19.18," 6,284.33 "," 109,067.46 ",499,49
8786,2563,ธันวาคม,3539d9007,SR769383,ภ.1,หมู่ 8 ห้วยรี,นาคู,ผักไห่,พระนครศรีอยุธยา,AYA-SR769383,172.16.19.42," 3,584.46 "," 117,597.86 ",593,27
8787,2563,ธันวาคม,3537d9000,SR683507,ภ.1,หมู่ 1 หนองสรวง,กระแชง,บางไทร,พระนครศรีอยุธยา,AYA-SR683507,172.16.24.162," 1,406.06 "," 32,793.37 ",272,37
8788,2563,ธันวาคม,3539d9000,SR683701,ภ.1,หมู่ 2 คูคลอง,นาคู,ผักไห่,พระนครศรีอยุธยา,AYA-SR683701,172.16.19.10," 13,507.40 "," 147,547.92 ",936,146
8789,2563,ธันวาคม,3539d9006,SR769077,ภ.1,หมู่ 7 ห้วยหนู,นาคู,ผักไห่,พระนครศรีอยุธยา,AYA-SR769077,172.16.19.34," 17,477.12 "," 345,903.01 ",1104,51
8790,2563,ธันวาคม,5448d9024,SR684197,ภ.3,หมู่ 7 ห้วยดอกเข็ม,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684197,172.18.74.202," 15,011.38 "," 297,367.84 ",2437,220
8791,2563,ธันวาคม,5448d9051,SR684312,ภ.3,หมู่ 5 สันป่าพาด,แม่อิง,ภูกามยาว,พะเยา,PYO-SR684312,172.18.75.34," 3,153.16 "," 65,299.01 ",435,45
8792,2563,ธันวาคม,5448d9052,SR684313,ภ.3,หมู่ 6 สันต้นผึ้ง,แม่อิง,ภูกามยาว,พะเยา,PYO-SR684313,172.18.75.42," 5,956.61 "," 165,142.16 ",577,70
8793,2563,ธันวาคม,5448d9136,SR771282,ภ.3,หมู่ 9 ห้วยต้นตุ้มน้ำชำ,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR771282,172.18.75.114," 5,568.51 "," 121,739.85 ",991,114
8794,2563,ธันวาคม,5448d9034,SR684207,ภ.3,หมู่ 9 ศรีเมืองมูล,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684207,172.18.75.26," 22,657.53 "," 230,265.89 ",2365,328
8795,2563,ธันวาคม,5448d9137,SR771359,ภ.3,หมู่ 15 ห้วยต้นตุ้มทรายทอง,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR771359,172.18.75.122," 5,656.16 "," 117,173.91 ",1828,149
8796,2563,ธันวาคม,5448d9016,SR684165,ภ.3,หมู่ 8 ปาง,คือเวียง,ดอกคำใต้,พะเยา,PYO-SR684165,172.18.74.138," 5,526.38 "," 87,383.41 ",1184,66
8797,2563,ธันวาคม,5448d9029,SR684202,ภ.3,หมู่ 2 ค่ากลาง,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684202,172.18.74.242," 7,078.42 "," 230,872.81 ",3077,254
8798,2563,ธันวาคม,5445d9076,SR684181,ภ.3,หมู่ 16 แท่นคำพัฒนา,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR684181,172.18.80.210," 18,099.17 "," 203,968.02 ",1830,180
8799,2563,ธันวาคม,5448d9022,SR684195,ภ.3,หมู่ 5 ห้วยโปร่ง,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684195,172.18.74.186," 19,223.89 "," 427,901.98 ",1397,327
8800,2563,ธันวาคม,5448d9026,SR684199,ภ.3,หมู่ 9 ดงครก,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684199,172.18.74.218," 3,550.77 "," 81,509.81 ",1081,277
8801,2563,ธันวาคม,5445d9074,SR684170,ภ.3,หมู่ 4 ห้วยต้นตุ้มเหนือ,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR684170,172.18.80.194," 5,497.17 "," 107,050.54 ",1566,202
8802,2563,ธันวาคม,5448d9021,SR684194,ภ.3,หมู่ 4 ดงใหม่,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684194,172.18.74.178," 5,985.93 "," 126,157.81 ",2010,153
8803,2563,ธันวาคม,5448d9017,SR684166,ภ.3,หมู่ 9 แม่หล่าย,คือเวียง,ดอกคำใต้,พะเยา,PYO-SR684166,172.18.74.146," 5,301.13 "," 96,851.04 ",1523,127
8804,2563,ธันวาคม,5448d9138,SR771414,ภ.3,หมู่ 6 ห้วยต้นตุ้มใต้,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR771414,172.18.75.130," 9,501.54 "," 135,349.74 ",1851,195
8805,2563,ธันวาคม,5448d9113,SR722647,ภ.3,หมู่ 7 ปางเจริญศึกษา,คือเวียง,ดอกคำใต้,พะเยา,PYO-SR722647,172.18.75.50, 558.49 ," 6,984.97 ",396,81
8806,2563,ธันวาคม,5448d9032,SR684205,ภ.3,หมู่ 5 ค่าล่าง,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684205,172.18.75.10," 29,283.30 "," 562,761.77 ",3067,194
8807,2563,ธันวาคม,5448d9019,SR684179,ภ.3,หมู่ 14 เนินสามัคคี,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR684179,172.18.74.162," 22,143.85 "," 356,854.96 ",1936,168
8808,2563,ธันวาคม,5445d9112,SR722673,ภ.3,หมู่ 6 ค่าบน,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR722673,172.18.80.218," 7,983.57 "," 150,997.53 ",1884,143
8809,2563,ธันวาคม,5445d9073,SR684169,ภ.3,หมู่ 2 ป่ากล้วยแข้,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR684169,172.18.80.186," 2,784.56 "," 85,144.71 ",487,87
8810,2563,ธันวาคม,5448d9033,SR684206,ภ.3,หมู่ 8 ดอนตัน,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684206,172.18.75.18," 3,022.94 "," 79,323.92 ",1348,76
8811,2563,ธันวาคม,5448d9116,SR722672,ภ.3,หมู่ 10 สันป่าสัก,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR722672,172.18.75.74," 1,125.08 "," 23,314.71 ",400,158
8812,2563,ธันวาคม,5448d9031,SR684204,ภ.3,หมู่ 4 ค่าพัฒนา,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684204,172.18.75.2," 10,433.50 "," 279,010.48 ",1774,114
8813,2563,ธันวาคม,5448d9135,SR771210,ภ.3,หมู่ 13 ห้วยต้นตุ้มกลาง,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR771210,172.18.75.106," 11,821.44 "," 311,898.23 ",2724,130
8814,2563,ธันวาคม,5448d9025,SR684198,ภ.3,หมู่ 8 ดงหลวง,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684198,172.18.74.210," 10,068.90 "," 222,492.71 ",2269,253
8815,2563,ธันวาคม,5448d9028,SR684201,ภ.3,หมู่ 1 ค่าเหนือพัฒนา,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684201,172.18.74.234," 14,640.44 "," 341,340.24 ",2598,180
8816,2563,ธันวาคม,5448d9018,SR684177,ภ.3,หมู่ 12 เนินสมบูรณ์,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR684177,172.18.74.154," 5,651.64 "," 165,932.43 ",876,98
8817,2563,ธันวาคม,5445d9075,SR684175,ภ.3,หมู่ 10 ใหม่แท่นคำ,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR684175,172.18.80.202," 8,076.04 "," 211,057.80 ",2385,234
8818,2563,ธันวาคม,5448d9020,SR684193,ภ.3,หมู่ 2 สันป่าจี้เหนือ,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684193,172.18.74.170," 4,491.86 "," 106,158.28 ",574,87
8819,2563,ธันวาคม,5448d9133,SR770911,ภ.3,หมู่ 1 สันป่าจี้ใต้,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR770911,172.18.75.98," 1,380.45 "," 21,603.77 ",379,93
8820,2563,ธันวาคม,5448d9117,SR722674,ภ.3,หมู่ 7 สันป่าม่วง,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR722674,172.18.75.82," 11,032.82 "," 315,431.82 ",1081,126
8821,2563,ธันวาคม,5448d9027,SR684200,ภ.3,หมู่ 11 สันติธรรม,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684200,172.18.74.226," 13,831.63 "," 245,457.22 ",1303,111
8822,2563,ธันวาคม,5448d9023,SR684196,ภ.3,หมู่ 6 กองแล,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR684196,172.18.74.194," 21,714.21 "," 107,542.02 ",1350,197
8823,2563,ธันวาคม,5448d9118,SR722675,ภ.3,หมู่ 10 ป่าซาง,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR722675,172.18.75.90," 1,269.28 "," 27,411.57 ",607,256
8824,2563,ธันวาคม,5448d9030,SR684203,ภ.3,หมู่ 3 สันทราย,ป่าซาง,ดอกคำใต้,พะเยา,PYO-SR684203,172.18.74.250," 4,525.58 "," 85,165.00 ",886,84
8825,2563,ธันวาคม,5448d9115,SR722671,ภ.3,หมู่ 3 ดง,ดงสุวรรณ,ดอกคำใต้,พะเยา,PYO-SR722671,172.18.75.66," 12,987.40 "," 254,213.35 ",2537,145
8826,2563,ธันวาคม,5448d9114,SR722657,ภ.3,หมู่ 3 ใหม่,ห้วยลาน,ดอกคำใต้,พะเยา,PYO-SR722657,172.18.75.58," 1,141.78 "," 9,332.91 ",962,75
8827,2563,ธันวาคม,7642d9015,SR722871,ภ.4,หมู่ 5 บางมรวน,บางม่วง,ตะกั่วป่า,พังงา,PNA-SR722871,172.18.228.130," 17,785.11 "," 248,764.50 ",751,31
8828,2563,ธันวาคม,7642d9010,SR684614,ภ.4,หมู่ 1 ทุ่งโตนด้วนเหนือ,บางไทร,ตะกั่วป่า,พังงา,PNA-SR684614,172.18.228.114, 876.38 ," 17,829.06 ",607,185
8829,2563,ธันวาคม,7642d9017,SR722881,ภ.4,หมู่ 2 ทุ่งโตนด้วนใต้,บางไทร,ตะกั่วป่า,พังงา,PNA-SR722881,172.18.228.138," 2,725.04 "," 60,754.32 ",730,160
8830,2563,ธันวาคม,7642d9011,SR684616,ภ.4,หมู่ 4 บางจ๋วน,บางไทร,ตะกั่วป่า,พังงา,PNA-SR684616,172.18.228.122," 1,262.51 "," 18,937.32 ",338,61
8831,2563,ธันวาคม,7642d9003,SR684542,ภ.4,หมู่ 2 ปลายวา,เหมาะ,กะปง,พังงา,PNA-SR684542,172.18.228.146," 2,153.75 "," 7,165.68 ",297,120
8832,2563,ธันวาคม,7642d9016,SR722875,ภ.4,หมู่ 2 บางขยะ,คึกคัก,ตะกั่วป่า,พังงา,PNA-SR722875,172.18.228.58," 9,324.41 "," 235,513.00 ",1564,148
8833,2563,ธันวาคม,7642d9018,SR722890,ภ.4,หมู่ 2 บางเหรียง,ตำตัว,ตะกั่วป่า,พังงา,PNA-SR722890,172.18.228.42, 104.12 ," 4,442.57 ",65,40
8834,2563,ธันวาคม,7642d9000,SR684537,ภ.4,หมู่ 3 ลำรู่,กะปง,กะปง,พังงา,PNA-SR684537,172.18.228.34, 203.54 ," 3,267.24 ",255,61
8835,2563,ธันวาคม,7642d9004,SR684544,ภ.4,หมู่ 1 นกฮูก,เหล,กะปง,พังงา,PNA-SR684544,172.18.228.10," 1,349.87 "," 47,212.58 ",116,12
8836,2563,ธันวาคม,7642d9014,SR722825,ภ.4,หมู่ 6 บางติบ,บางวัน,คุระบุรี,พังงา,PNA-SR722825,172.18.228.66," 10,657.48 "," 201,752.60 ",1304,98
8837,2563,ธันวาคม,7642d9007,SR684564,ภ.4,หมู่ 1 ทับช้าง,แม่นางขาว,คุระบุรี,พังงา,PNA-SR684564,172.18.228.74," 31,355.84 "," 582,129.90 ",2606,123
8838,2563,ธันวาคม,7642d9002,SR684541,ภ.4,หมู่ 4 บางพาง,ท่านา,กะปง,พังงา,PNA-SR684541,172.18.228.2," 4,914.43 "," 92,186.64 ",804,145
8839,2563,ธันวาคม,7642d9013,SR722819,ภ.4,หมู่ 5 หัวสวน,แม่นางขาว,คุระบุรี,พังงา,PNA-SR722819,172.18.228.18," 2,167.98 "," 45,170.19 ",541,77
8840,2563,ธันวาคม,7642d9008,SR684566,ภ.4,หมู่ 4 นายทุย,แม่นางขาว,คุระบุรี,พังงา,PNA-SR684566,172.18.228.82," 4,541.42 "," 100,835.75 ",593,64
8841,2563,ธันวาคม,7642d9009,SR684568,ภ.4,หมู่ 8 โชคอำนวย,แม่นางขาว,คุระบุรี,พังงา,PNA-SR684568,172.18.228.90," 3,581.13 "," 116,217.45 ",377,29
8842,2563,ธันวาคม,7642d9001,SR684540,ภ.4,หมู่ 3 ปากพู่,ท่านา,กะปง,พังงา,PNA-SR684540,172.18.228.26," 8,123.49 "," 260,834.27 ",703,114
8843,2563,ธันวาคม,7642d9006,SR684563,ภ.4,หมู่ 12 สวนใหม่,คุระ,คุระบุรี,พังงา,PNA-SR684563,172.18.228.50," 3,628.93 "," 59,714.84 ",733,163
8844,2563,ธันวาคม,7642d9005,SR684562,ภ.4,หมู่ 11 แสงธรรม,คุระ,คุระบุรี,พังงา,PNA-SR684562,172.18.228.98," 8,671.54 "," 102,407.33 ",858,130
8845,2563,ธันวาคม,7642d9012,SR722816,ภ.4,หมู่ 6 ห้วยทรัพย์,คุระ,คุระบุรี,พังงา,PNA-SR722816,172.18.228.106," 6,359.40 "," 109,637.60 ",967,181
8846,2563,ธันวาคม,7461d9064,SR769190,ภ.4,หมู่ 9 สายกลาง,หนองธง,ป่าบอน,พัทลุง,PLG-SR769190,172.18.236.74," 8,292.93 "," 184,950.24 ",1919,217
8847,2563,ธันวาคม,7469d9075,SR723051,ภ.4,หมู่ 5 หนองเลน,คลองใหญ่,ตะโหมด,พัทลุง,PLG-SR723051,172.18.232.242," 49,781.97 "," 612,630.63 ",1985,105
8848,2563,ธันวาคม,7469d9067,SR684949,ภ.4,หมู่ 6 เขาจันทร์,หนองธง,ป่าบอน,พัทลุง,PLG-SR684949,172.18.232.234," 14,958.54 "," 313,661.39 ",1687,254
8849,2563,ธันวาคม,7469d9093,SR770398,ภ.4,หมู่ 6 ยางขาคีม,ทุ่งนารี,ป่าบอน,พัทลุง,PLG-SR770398,172.18.235.130," 21,388.48 "," 424,317.19 ",2140,152
8850,2563,ธันวาคม,7469d9086,SR770719,ภ.4,หมู่ 4 โละบ้า,คลองใหญ่,ตะโหมด,พัทลุง,PLG-SR770719,172.18.233.178," 22,368.68 "," 305,366.41 ",1432,160
8851,2563,ธันวาคม,7469d9081,SR723094,ภ.4,หมู่ 5 หลักสิบ,หนองธง,ป่าบอน,พัทลุง,PLG-SR723094,172.18.233.10," 11,675.44 "," 251,244.04 ",1533,199
8852,2563,ธันวาคม,7461d9035,SR685058,ภ.4,หมู่ 10 ป่าสน,บ้านนา,ศรีนครินทร์,พัทลุง,PLG-SR685058,172.18.234.26," 2,786.11 "," 62,052.80 ",434,51
8853,2563,ธันวาคม,7461d9058,SR768846,ภ.4,หมู่ 8 คอกเสือ,บ้านนา,ศรีนครินทร์,พัทลุง,PLG-SR768846,172.18.234.66," 19,867.89 "," 400,772.27 ",2314,162
8854,2563,ธันวาคม,7461d9052,SR768400,ภ.4,หมู่ 1 นาวง,บ้านนา,ศรีนครินทร์,พัทลุง,PLG-SR768400,172.18.234.58," 11,388.81 "," 144,776.12 ",1079,209
8855,2563,ธันวาคม,7468d9028,SR723107,ภ.4,หมู่ 6 มาดนั่ง,ลานข่อย,ป่าพะยอม,พัทลุง,PLG-SR723107,172.18.230.130," 6,131.54 "," 114,238.37 ",780,132
8856,2563,ธันวาคม,7468d9020,SR684974,ภ.4,หมู่ 2 ห้วยกรวด,เกาะเต่า,ป่าพะยอม,พัทลุง,PLG-SR684974,172.18.230.250," 6,465.35 "," 109,932.40 ",1037,120
8857,2563,ธันวาคม,7468d9019,SR684971,ภ.4,หมู่ 7 ห้วยศรีเกษร,ลานข่อย,ป่าพะยอม,พัทลุง,PLG-SR684971,172.18.230.226," 8,098.85 "," 204,228.22 ",1014,180
8858,2563,ธันวาคม,7461d9054,SR768558,ภ.4,หมู่ 10 ห้วยปริง,เกาะเต่า,ป่าพะยอม,พัทลุง,PLG-SR768558,172.18.234.250, 895.21 ," 20,040.74 ",339,92
8859,2563,ธันวาคม,7461d9015,SR684896,ภ.4,หมู่ 4 ห้วยเรือ,หารเทา,ปากพะยูน,พัทลุง,PLG-SR684896,172.18.235.74," 8,009.62 "," 105,987.12 ",1163,181
8860,2563,ธันวาคม,7469d9089,SR771734,ภ.4,หมู่ 3 บางหล่อ,เกาะเต่า,ป่าพะยอม,พัทลุง,PLG-SR771734,172.18.232.106," 9,399.39 "," 211,371.16 ",1970,182
8861,2563,ธันวาคม,7469d9047,SR684887,ภ.4,หมู่ 5 ควนนางพิมพ์,ฝาละมี,ปากพะยูน,พัทลุง,PLG-SR684887,172.18.232.178," 18,510.52 "," 308,204.90 ",1224,117
8862,2563,ธันวาคม,7469d9053,SR684912,ภ.4,หมู่ 2 ช่องฟืน,เกาะหมาก,ปากพะยูน,พัทลุง,PLG-SR684912,172.18.232.26," 15,458.24 "," 315,425.96 ",1511,158
8863,2563,ธันวาคม,7469d9048,SR684888,ภ.4,หมู่ 7 ปากเครียว,ฝาละมี,ปากพะยูน,พัทลุง,PLG-SR684888,172.18.232.186," 1,844.20 "," 63,595.48 ",546,137
8864,2563,ธันวาคม,7469d9105,SR770625,ภ.4,หมู่ 10 ควนนกหว้า,หารเทา,ปากพะยูน,พัทลุง,PLG-SR770625,172.18.235.26, 964.28 ," 22,810.98 ",228,82
8865,2563,ธันวาคม,7469d9051,SR684897,ภ.4,หมู่ 5 ทะเลเหมียง,หารเทา,ปากพะยูน,พัทลุง,PLG-SR684897,172.18.232.18," 22,136.86 "," 316,547.01 ",1868,178
8866,2563,ธันวาคม,7461d9044,SR767688,ภ.4,หมู่ 11 เกาะหมากเมืองใหม่,เกาะหมาก,ปากพะยูน,พัทลุง,PLG-SR767688,172.18.234.234," 43,915.66 "," 669,076.53 ",3570,280
8867,2563,ธันวาคม,7469d9054,SR684915,ภ.4,หมู่ 5 ปากบางนาคราช,เกาะหมาก,ปากพะยูน,พัทลุง,PLG-SR684915,172.18.232.74," 25,214.73 "," 451,079.35 ",3027,321
8868,2563,ธันวาคม,7469d9082,SR723111,ภ.4,หมู่ 13 นา,เกาะเต่า,ป่าพะยอม,พัทลุง,PLG-SR723111,172.18.231.74," 12,901.95 "," 203,894.72 ",1442,167
8869,2563,ธันวาคม,7469d9036,SR684859,ภ.4,หมู่ 10 ทุ่งหนักยอ,คลองใหญ่,ตะโหมด,พัทลุง,PLG-SR684859,172.18.231.210," 2,590.58 "," 60,054.53 ",395,108
8870,2563,ธันวาคม,7461d9073,SR769791,ภ.4,หมู่ 3 ท่าเชียด,คลองใหญ่,ตะโหมด,พัทลุง,PLG-SR769791,172.18.234.194," 23,162.95 "," 503,669.38 ",2629,247
8871,2563,ธันวาคม,7469d9034,SR684857,ภ.4,หมู่ 8 สายคลอง,คลองใหญ่,ตะโหมด,พัทลุง,PLG-SR684857,172.18.231.194," 4,399.67 "," 65,493.13 ",747,86
8872,2563,ธันวาคม,7469d9057,SR684926,ภ.4,หมู่ 9 ปอนน,เกาะนางคำ,ปากพะยูน,พัทลุง,PLG-SR684926,172.18.232.226," 3,749.88 "," 105,141.42 ",231,30
8873,2563,ธันวาคม,7469d9078,SR723079,ภ.4,หมู่ 4 เกาะนางคำใต้,เกาะนางคำ,ปากพะยูน,พัทลุง,PLG-SR723079,172.18.232.250, -   , -   ,0,0
8874,2563,ธันวาคม,7461d9082,SR770160,ภ.4,หมู่ 6 ต้นขี้เหล็ก,ดอนทราย,ปากพะยูน,พัทลุง,PLG-SR770160,172.18.235.18," 17,951.92 "," 402,048.53 ",2128,205
8875,2563,ธันวาคม,7469d9052,SR684906,ภ.4,หมู่ 10 หลาทวด,ดอนประดู่,ปากพะยูน,พัทลุง,PLG-SR684906,172.18.231.106," 5,839.46 "," 128,961.35 ",1728,353
8876,2563,ธันวาคม,7469d9079,SR723080,ภ.4,หมู่ 8 เกาะนางทอง,เกาะนางคำ,ปากพะยูน,พัทลุง,PLG-SR723080,172.18.233.2," 22,629.90 "," 348,776.11 ",2425,174
8877,2563,ธันวาคม,7469d9084,SR770074,ภ.4,หมู่ 6 บางพลาง,เกาะนางคำ,ปากพะยูน,พัทลุง,PLG-SR770074,172.18.233.242," 3,839.46 "," 111,368.21 ",485,75
8878,2563,ธันวาคม,7469d9046,SR684886,ภ.4,หมู่ 4 พระเกิด,ฝาละมี,ปากพะยูน,พัทลุง,PLG-SR684886,172.18.232.170," 30,952.73 "," 581,982.25 ",2375,181
8879,2563,ธันวาคม,7461d9067,SR769229,ภ.4,หมู่ 4 นาโอ๋,ร่มเมือง,เมืองพัทลุง,พัทลุง,PLG-SR769229,172.18.235.234," 14,253.45 "," 337,299.14 ",1994,150
8880,2563,ธันวาคม,7469d9039,SR684869,ภ.4,หมู่ 11 บ่อนางชี,โคกสัก,บางแก้ว,พัทลุง,PLG-SR684869,172.18.233.194," 18,875.96 "," 306,524.59 ",1334,148
8881,2563,ธันวาคม,7461d9005,SR770649,ภ.4,หมู่ 6 เกาะเหรียง,อ่างทอง,ศรีนครินทร์,พัทลุง,PLG-SR770649,172.18.236.18," 24,652.72 "," 427,902.46 ",2174,117
8882,2563,ธันวาคม,7461d9053,SR768556,ภ.4,หมู่ 2 บ่อโพธิ์,ร่มเมือง,เมืองพัทลุง,พัทลุง,PLG-SR768556,172.18.235.218," 2,248.25 "," 48,832.33 ",599,86
8883,2563,ธันวาคม,7461d9026,SR684990,ภ.4,หมู่ 9 บ้านนาภู่,ร่มเมือง,เมืองพัทลุง,พัทลุง,PLG-SR684990,172.18.235.202," 2,732.45 "," 64,152.36 ",504,63
8884,2563,ธันวาคม,7461d9075,SR769914,ภ.4,หมู่ 5 โคกนาคบุตร,ป่าบอน,ป่าบอน,พัทลุง,PLG-SR769914,172.18.234.186," 15,998.60 "," 313,821.59 ",1396,174
8885,2563,ธันวาคม,7469d9060,SR684933,ภ.4,หมู่ 11 ห้วยแม่ลอน,ป่าบอน,ป่าบอน,พัทลุง,PLG-SR684933,172.18.231.242," 31,219.08 "," 398,746.28 ",1871,156
8886,2563,ธันวาคม,7469d9037,SR684862,ภ.4,หมู่ 3 ลอน,โคกสัก,บางแก้ว,พัทลุง,PLG-SR684862,172.18.232.10," 3,415.32 "," 77,136.41 ",684,171
8887,2563,ธันวาคม,7461d9071,SR769574,ภ.4,หมู่ 7 ต้นตอ,อ่างทอง,ศรีนครินทร์,พัทลุง,PLG-SR769574,172.18.234.202, 429.56 ," 11,131.63 ",206,70
8888,2563,ธันวาคม,7461d9076,SR769915,ภ.4,หมู่ 2 สวนหลวง,อ่างทอง,ศรีนครินทร์,พัทลุง,PLG-SR769915,172.18.234.98," 19,780.71 "," 366,530.60 ",2135,267
8889,2563,ธันวาคม,7461d9068,SR769241,ภ.4,หมู่ 4 โหละหนุน,อ่างทอง,ศรีนครินทร์,พัทลุง,PLG-SR769241,172.18.234.90," 2,809.59 "," 56,893.62 ",586,176
8890,2563,ธันวาคม,7461d9084,SR770276,ภ.4,หมู่ 1 ประดู่,อ่างทอง,ศรีนครินทร์,พัทลุง,PLG-SR770276,172.18.236.2," 13,198.27 "," 243,776.38 ",971,103
8891,2563,ธันวาคม,7461d9080,SR770030,ภ.4,หมู่ 8 ป่าตอง,ร่มเมือง,เมืองพัทลุง,พัทลุง,PLG-SR770030,172.18.236.90," 13,290.20 "," 153,536.04 ",915,116
8892,2563,ธันวาคม,7461d9038,SR723123,ภ.4,หมู่ 7 ลำ,ร่มเมือง,เมืองพัทลุง,พัทลุง,PLG-SR723123,172.18.235.210, 626.75 ," 6,979.41 ",243,84
8893,2563,ธันวาคม,7461d9048,SR767924,ภ.4,หมู่ 5 ปากแพรก,อ่างทอง,ศรีนครินทร์,พัทลุง,PLG-SR767924,172.18.234.50," 2,256.02 "," 64,166.42 ",588,98
8894,2563,ธันวาคม,7469d9038,SR684864,ภ.4,หมู่ 5 ห้วยเนียง,โคกสัก,บางแก้ว,พัทลุง,PLG-SR684864,172.18.233.186," 3,825.16 "," 44,229.21 ",317,74
8895,2563,ธันวาคม,7469d9040,SR684870,ภ.4,หมู่ 12 ทวดทอง,โคกสัก,บางแก้ว,พัทลุง,PLG-SR684870,172.18.233.202," 5,877.99 "," 108,874.76 ",395,110
8896,2563,ธันวาคม,7461d9031,SR685021,ภ.4,หมู่ 8 หูยาน,นาท่อม,เมืองพัทลุง,พัทลุง,PLG-SR685021,172.18.236.162," 4,623.06 "," 53,646.31 ",496,84
8897,2563,ธันวาคม,7461d9093,SR771118,ภ.4,หมู่ 2 บ้านกิ่งทอง,สมหวัง,กงหรา,พัทลุง,PLG-SR771118,172.18.235.170, 668.68 ," 10,344.52 ",255,69
8898,2563,ธันวาคม,7461d9006,SR771000,ภ.4,หมู่ 3 หวังตก,สมหวัง,กงหรา,พัทลุง,PLG-SR771000,172.18.236.26," 7,799.70 "," 150,257.56 ",908,97
8899,2563,ธันวาคม,7469d9056,SR684925,ภ.4,หมู่ 7 บางตาล,เกาะนางคำ,ปากพะยูน,พัทลุง,PLG-SR684925,172.18.232.218," 3,657.16 "," 68,465.17 ",545,72
8900,2563,ธันวาคม,7461d9095,SR771643,ภ.4,หมู่ 6 พรุนาแด้,สมหวัง,กงหรา,พัทลุง,PLG-SR771643,172.18.235.146," 3,999.14 "," 74,802.20 ",930,124
8901,2563,ธันวาคม,7461d9004,SR770623,ภ.4,หมู่ 5 ไสคุณเปลือย,สมหวัง,กงหรา,พัทลุง,PLG-SR770623,172.18.236.10," 11,056.72 "," 222,905.88 ",1123,92
8902,2563,ธันวาคม,7461d9013,SR684732,ภ.4,หมู่ 7 ทุ่งเลียบ,สมหวัง,กงหรา,พัทลุง,PLG-SR684732,172.18.235.186," 15,616.74 "," 325,356.16 ",1556,273
8903,2563,ธันวาคม,7461d9012,SR684728,ภ.4,หมู่ 1 บ้านทุ่งเลียบ,สมหวัง,กงหรา,พัทลุง,PLG-SR684728,172.18.235.178," 4,886.28 "," 129,608.64 ",300,78
8904,2563,ธันวาคม,7461d9025,SR684988,ภ.4,หมู่ 6 ยางยายขลุย,ร่มเมือง,เมืองพัทลุง,พัทลุง,PLG-SR684988,172.18.235.194," 1,389.51 "," 38,472.86 ",548,110
8905,2563,ธันวาคม,7468d9021,SR684981,ภ.4,หมู่ 11 เกาะยวน,เกาะเต่า,ป่าพะยอม,พัทลุง,PLG-SR684981,172.18.230.194," 19,526.57 "," 380,893.82 ",1009,109
8906,2563,ธันวาคม,7461d9069,SR769253,ภ.4,หมู่ 12 สะทัง,หานโพธิ์,เขาชัยสน,พัทลุง,PLG-SR769253,172.18.234.154, 995.48 ," 7,564.53 ",170,56
8907,2563,ธันวาคม,7469d9010,SR684734,ภ.4,หมู่ 2 โคกขาม,เขาชัยสน,เขาชัยสน,พัทลุง,PLG-SR684734,172.18.232.58," 11,803.53 "," 164,597.69 ",800,59
